frame,track_id,x_center,y_center,width,height
108,0.480757,0.393981,0.0232213,0.0986374,5.0
122,0.480817,0.487662,0.0354829,0.115925,19.0
318,0.480896,0.467648,0.0236898,0.0810186,49.0
286,0.480925,0.406896,0.032508,0.0750098,25.0
264,0.481073,0.456351,0.0375241,0.108233,18.0
43,0.481339,0.273044,0.0156025,0.0875173,8.0
21,0.481727,0.267934,0.0178184,0.0818128,8.0
247,0.481892,0.457372,0.0262389,0.135977,18.0
286,0.481906,0.503185,0.0395327,0.116101,37.0
19,0.482359,0.632347,0.0281546,0.132245,10.0
42,0.482866,0.273159,0.0161412,0.0859228,8.0
265,0.482904,0.456533,0.0391973,0.10714,18.0
224,0.48318,0.342185,0.0282611,0.107899,25.0
246,0.483314,0.460248,0.0228692,0.134759,18.0
287,0.483444,0.405244,0.0355987,0.07226,25.0
177,0.483509,0.383333,0.0345082,0.0874852,23.0
196,0.483978,0.41846,0.040036,0.122777,30.0
186,0.484201,0.291998,0.0265505,0.0914745,14.0
245,0.484287,0.461797,0.0224118,0.132251,18.0
15,0.484726,0.268631,0.0287508,0.0947388,3.0
56,0.484898,0.288536,0.0253405,0.0959604,3.0
121,0.484923,0.489572,0.0347705,0.115151,19.0
20,0.48493,0.631328,0.0286137,0.128595,10.0
216,0.48493,0.350681,0.0461492,0.108726,33.0
41,0.485169,0.271304,0.0164552,0.0843586,8.0
76,0.485277,0.214076,0.0187925,0.0740817,12.0
244,0.485658,0.459058,0.0255434,0.131399,18.0
365,0.485734,0.432228,0.0322557,0.144548,26.0
288,0.485746,0.40439,0.0376576,0.0797789,25.0
336,0.485835,0.427596,0.0356568,0.15168,26.0
266,0.485993,0.456871,0.0440072,0.108016,18.0
146,0.486095,0.4857,0.0532612,0.135267,20.0
285,0.486124,0.500339,0.0402324,0.119554,37.0
95,0.486169,0.417585,0.0311421,0.0948927,11.0
74,0.486183,0.395746,0.0215916,0.101632,9.0
326,0.486411,0.444893,0.0328511,0.152272,47.0
289,0.486665,0.404484,0.0353248,0.0844513,25.0
40,0.486702,0.270283,0.0182057,0.0844325,8.0
60,0.486772,0.593745,0.047573,0.117554,2.0
290,0.486958,0.407427,0.0324222,0.0931328,25.0
107,0.48714,0.390783,0.0223431,0.0911302,5.0
267,0.487352,0.456021,0.0486825,0.106767,18.0
243,0.487379,0.456385,0.0286472,0.131212,18.0
21,0.487563,0.632468,0.027564,0.130651,10.0
291,0.487757,0.410217,0.0313215,0.100399,25.0
39,0.487925,0.270131,0.0191241,0.084516,8.0
292,0.488069,0.410046,0.0291526,0.10072,25.0
46,0.488682,0.616246,0.028642,0.109326,19.0
38,0.489236,0.269903,0.0191708,0.0846986,8.0
242,0.489255,0.455491,0.0305729,0.129812,18.0
22,0.489394,0.268869,0.0205478,0.0830626,8.0
145,0.489687,0.483724,0.0508491,0.134629,20.0
185,0.489789,0.29264,0.0224709,0.0940661,14.0
120,0.489974,0.492253,0.0324715,0.116162,19.0
366,0.490015,0.431708,0.0297627,0.142414,26.0
55,0.490092,0.28684,0.0263838,0.0958687,3.0
59,0.490116,0.595721,0.0419063,0.118956,2.0
29,0.490155,0.63537,0.05605,0.134905,10.0
293,0.490265,0.412507,0.0296216,0.105954,25.0
223,0.490539,0.342101,0.0302574,0.106748,25.0
37,0.49058,0.270233,0.0187621,0.0853655,8.0
176,0.490616,0.385995,0.0322497,0.0865419,23.0
241,0.490703,0.460452,0.0299325,0.13764,18.0
94,0.491329,0.418818,0.034555,0.0967917,11.0
36,0.491619,0.269712,0.019394,0.086072,8.0
22,0.491823,0.636407,0.0279848,0.13701,10.0
75,0.491838,0.213658,0.0195702,0.0728,12.0
195,0.491872,0.422085,0.0368088,0.122216,30.0
215,0.492023,0.349561,0.049834,0.10811,33.0
284,0.492286,0.495092,0.0458943,0.130592,37.0
119,0.492443,0.4951,0.0281739,0.115438,19.0
35,0.492622,0.269791,0.0180038,0.0864665,8.0
294,0.49274,0.412963,0.028426,0.103743,25.0
73,0.492958,0.394141,0.0220971,0.100336,9.0
184,0.493043,0.293553,0.022128,0.0912463,14.0
16,0.493251,0.268686,0.02779,0.0923335,3.0
335,0.493518,0.432865,0.0360479,0.154183,26.0
58,0.493533,0.598462,0.0398301,0.123891,2.0
240,0.493543,0.463417,0.0310232,0.137617,18.0
53,0.493614,0.600432,0.0334552,0.111656,19.0
295,0.493805,0.413833,0.0275132,0.0965843,25.0
283,0.493869,0.501895,0.0411054,0.112672,37.0
47,0.49392,0.615483,0.0371869,0.112768,19.0
28,0.494129,0.635537,0.0534217,0.136734,10.0
144,0.494137,0.482187,0.0503881,0.136697,20.0
106,0.494147,0.386636,0.0211444,0.0857922,5.0
367,0.494184,0.429345,0.0271495,0.143915,26.0
296,0.4943,0.412008,0.0259317,0.0915644,25.0
54,0.494338,0.597449,0.03726,0.109623,19.0
52,0.494819,0.601584,0.0298188,0.108366,19.0
268,0.494927,0.453016,0.0359645,0.104472,18.0
34,0.494972,0.269653,0.0155349,0.0864301,8.0
118,0.494986,0.498294,0.0246691,0.112541,19.0
54,0.495069,0.28571,0.0248597,0.0959931,3.0
55,0.49516,0.595635,0.0338827,0.109611,19.0
23,0.495427,0.269641,0.0245346,0.0828917,8.0
297,0.495637,0.411736,0.0255363,0.0891287,25.0
48,0.495842,0.613572,0.0405506,0.115383,19.0
183,0.496051,0.292543,0.0238415,0.0921454,14.0
307,0.496059,0.420759,0.0248497,0.109253,25.0
51,0.496347,0.602002,0.0287799,0.108988,19.0
239,0.496485,0.463951,0.0332686,0.135592,18.0
298,0.496831,0.412224,0.0254226,0.0912295,25.0
27,0.496843,0.633397,0.0491791,0.141048,10.0
222,0.496939,0.343038,0.0306513,0.10947,25.0
49,0.496949,0.608582,0.03618,0.115309,19.0
23,0.497032,0.635709,0.0331724,0.139115,10.0
57,0.497039,0.600199,0.0406426,0.126313,2.0
33,0.497243,0.269551,0.0142824,0.0873397,8.0
305,0.497259,0.414244,0.0254342,0.0926664,25.0
368,0.497443,0.431011,0.0290096,0.14578,26.0
50,0.497544,0.604395,0.030211,0.111783,19.0
300,0.49761,0.413,0.0232952,0.0946664,25.0
306,0.497643,0.419361,0.0276474,0.104954,25.0
299,0.497648,0.412651,0.0240965,0.0934103,25.0
238,0.497694,0.461924,0.0304011,0.135634,18.0
301,0.497738,0.41469,0.0237163,0.0954129,25.0
304,0.497803,0.417125,0.0268775,0.0948319,25.0
309,0.497883,0.429578,0.0289728,0.114841,25.0
308,0.497962,0.425031,0.0252909,0.118066,25.0
302,0.498032,0.415899,0.0230038,0.0919908,25.0
143,0.498045,0.482923,0.0540314,0.137235,20.0
310,0.498132,0.431045,0.0358583,0.117101,25.0
303,0.49829,0.416536,0.0242697,0.0941926,25.0
175,0.498365,0.384718,0.0301383,0.0852344,23.0
74,0.498499,0.212744,0.0195517,0.0719554,12.0
117,0.498513,0.498619,0.0272994,0.107531,19.0
93,0.498605,0.417725,0.034432,0.0982011,11.0
194,0.498625,0.423603,0.0326829,0.120355,30.0
325,0.498839,0.449137,0.0367746,0.145645,47.0
32,0.49904,0.268673,0.0142528,0.0877187,8.0
237,0.49929,0.459875,0.0349606,0.135586,18.0
214,0.499413,0.350869,0.0482345,0.103423,33.0
282,0.499443,0.504845,0.0436542,0.113049,37.0
53,0.499756,0.284379,0.0246263,0.0965406,3.0
64,0.499939,0.578196,0.0327813,0.106259,19.0
72,0.500124,0.394219,0.0225552,0.0979975,9.0
56,0.500172,0.602687,0.0416891,0.126612,2.0
369,0.500361,0.434373,0.0305833,0.14646,26.0
105,0.500414,0.385247,0.0227582,0.0835646,5.0
24,0.500415,0.269458,0.0257871,0.0840789,8.0
26,0.500441,0.632744,0.0426315,0.141999,10.0
24,0.500458,0.634124,0.035832,0.141413,10.0
31,0.500529,0.268415,0.0144066,0.0866599,8.0
25,0.501235,0.634093,0.0392889,0.143342,10.0
281,0.501606,0.506052,0.0438127,0.113996,37.0
65,0.501698,0.575415,0.0327861,0.101649,19.0
269,0.501806,0.455022,0.0274494,0.109571,18.0
63,0.501816,0.578538,0.0279108,0.103704,19.0
149,0.501822,0.461691,0.0301634,0.110472,30.0
334,0.501847,0.436247,0.0364841,0.154138,26.0
236,0.50186,0.458244,0.0394173,0.135022,18.0
17,0.502018,0.270721,0.0271686,0.0946902,3.0
137,0.502044,0.475148,0.0483943,0.123558,4.0
62,0.502117,0.581949,0.0296643,0.109768,19.0
110,0.502244,0.501708,0.036638,0.0995436,19.0
182,0.502328,0.291637,0.0190361,0.0931537,14.0
113,0.502337,0.498971,0.022374,0.0972408,19.0
116,0.502671,0.499301,0.0343196,0.103686,19.0
111,0.5027,0.502067,0.0282584,0.0971337,19.0
30,0.502719,0.268831,0.0152688,0.085146,8.0
150,0.50304,0.461298,0.0321593,0.116974,30.0
270,0.50317,0.457337,0.0318804,0.111031,18.0
66,0.503227,0.572396,0.0319745,0.0952688,19.0
136,0.503327,0.476452,0.0441297,0.118192,4.0
181,0.503346,0.289335,0.021736,0.0916611,14.0
370,0.503463,0.429773,0.0329496,0.144917,26.0
180,0.503598,0.289767,0.0230438,0.0933401,14.0
109,0.503605,0.501227,0.0381243,0.0996741,19.0
221,0.503654,0.345079,0.0289559,0.110685,25.0
179,0.503726,0.291303,0.0255495,0.0937288,14.0
235,0.503797,0.459665,0.0384375,0.13596,18.0
25,0.503801,0.270386,0.0255281,0.0813321,8.0
55,0.503928,0.606424,0.0412521,0.12607,2.0
193,0.504093,0.42422,0.0323331,0.118069,30.0
104,0.504113,0.390094,0.029008,0.0957352,5.0
112,0.504125,0.501471,0.0242372,0.0989696,19.0
61,0.504323,0.582742,0.0328557,0.108391,19.0
280,0.504374,0.505681,0.0388098,0.116427,37.0
142,0.50441,0.482287,0.0518775,0.135984,20.0
67,0.504458,0.571697,0.0317124,0.100657,19.0
29,0.504597,0.268823,0.0179895,0.083702,8.0
52,0.50472,0.282803,0.0227989,0.0965528,3.0
103,0.504777,0.390074,0.0350987,0.0960735,5.0
178,0.504987,0.290748,0.0276042,0.0928986,14.0
73,0.505019,0.212461,0.0201362,0.0724285,12.0
77,0.505112,0.552613,0.0334072,0.112391,19.0
132,0.505157,0.4861,0.0486058,0.110743,4.0
115,0.505158,0.500127,0.0394086,0.101174,19.0
151,0.505297,0.462498,0.0317002,0.120768,30.0
135,0.505301,0.480807,0.043512,0.116754,4.0
76,0.505353,0.555519,0.0330726,0.115025,19.0
114,0.505446,0.499726,0.0356636,0.0987714,19.0
28,0.505519,0.268988,0.0202172,0.0824932,8.0
68,0.505566,0.570775,0.0314641,0.101263,19.0
131,0.505649,0.487262,0.0499531,0.11015,4.0
70,0.505701,0.56859,0.0324846,0.103943,19.0
26,0.505874,0.270165,0.0247678,0.0824938,8.0
192,0.505897,0.423854,0.0389435,0.118838,30.0
69,0.505922,0.57161,0.0318111,0.103207,19.0
108,0.505937,0.501839,0.0369794,0.101039,19.0
279,0.505953,0.506303,0.0362002,0.121044,37.0
133,0.506217,0.484963,0.0441385,0.115161,4.0
92,0.506298,0.418442,0.0351826,0.0993861,11.0
27,0.506345,0.269427,0.0228909,0.0822335,8.0
71,0.506563,0.56128,0.0303638,0.10028,19.0
134,0.506596,0.48279,0.0417748,0.118173,4.0
234,0.506606,0.463629,0.0333965,0.140719,18.0
75,0.506664,0.557243,0.0306946,0.114508,19.0
71,0.506789,0.393277,0.0228043,0.0975671,9.0
174,0.50716,0.383269,0.0295218,0.0864165,23.0
78,0.507167,0.551499,0.0308917,0.114505,19.0
271,0.507182,0.458295,0.0351678,0.112762,18.0
152,0.507355,0.465306,0.0269423,0.121218,30.0
278,0.507419,0.506883,0.0341905,0.119619,37.0
72,0.507437,0.558039,0.0291136,0.103661,19.0
130,0.507451,0.488978,0.0482295,0.110071,4.0
156,0.507623,0.468077,0.038735,0.120614,30.0
213,0.507737,0.35259,0.0439818,0.103644,33.0
371,0.507782,0.421991,0.0348498,0.142949,26.0
155,0.507928,0.468842,0.0341305,0.123187,30.0
153,0.507995,0.467401,0.0259775,0.119733,30.0
107,0.508212,0.503159,0.0309623,0.0994744,19.0
73,0.508237,0.557634,0.0286055,0.109188,19.0
74,0.508633,0.55809,0.0272141,0.112564,19.0
106,0.508641,0.504327,0.0266811,0.0972643,19.0
154,0.508647,0.468345,0.0277346,0.121164,30.0
141,0.508917,0.482246,0.0496056,0.133685,20.0
99,0.509071,0.513148,0.0414451,0.104681,19.0
157,0.509172,0.463201,0.0452541,0.115089,30.0
105,0.509269,0.505602,0.0270978,0.098287,19.0
79,0.509301,0.55099,0.0317759,0.116373,19.0
80,0.509352,0.548311,0.0352061,0.11405,19.0
54,0.509415,0.610881,0.0379669,0.124397,2.0
129,0.509452,0.491602,0.0446511,0.111662,4.0
98,0.509577,0.515252,0.0426568,0.103638,19.0
191,0.509595,0.420876,0.0428812,0.117322,30.0
333,0.509641,0.440276,0.0387394,0.150469,26.0
220,0.509678,0.34725,0.0252479,0.11055,25.0
81,0.509706,0.543987,0.0347158,0.109153,19.0
233,0.509904,0.463326,0.0271402,0.132914,18.0
277,0.509906,0.510755,0.0329712,0.122152,37.0
104,0.509907,0.505984,0.026202,0.098669,19.0
18,0.510024,0.270133,0.0242003,0.0943691,3.0
103,0.510097,0.508497,0.0250467,0.102604,19.0
177,0.510147,0.290377,0.0218428,0.0909871,14.0
324,0.510287,0.450522,0.0419105,0.144289,47.0
51,0.510325,0.282503,0.019298,0.0950335,3.0
102,0.510503,0.388943,0.0328512,0.0924586,5.0
102,0.510804,0.510195,0.0258046,0.106355,19.0
158,0.510812,0.46393,0.0504298,0.112393,30.0
72,0.511157,0.212283,0.0191008,0.0724987,12.0
86,0.511277,0.541541,0.042208,0.103862,19.0
97,0.511388,0.518111,0.0360657,0.102167,19.0
85,0.511549,0.54291,0.0399077,0.105132,19.0
232,0.511595,0.465237,0.0254377,0.132579,18.0
176,0.511635,0.295848,0.0227917,0.101352,14.0
128,0.511699,0.494227,0.0397728,0.112256,4.0
93,0.512257,0.523625,0.0389242,0.102813,19.0
159,0.512305,0.46407,0.0492587,0.116188,30.0
94,0.512582,0.524073,0.0316832,0.103556,19.0
101,0.512658,0.510559,0.0225573,0.105739,19.0
100,0.512828,0.511977,0.0269129,0.104733,19.0
276,0.512971,0.513901,0.0368781,0.124609,37.0
88,0.513004,0.538382,0.0396142,0.101466,19.0
175,0.513265,0.293779,0.0252152,0.0973772,14.0
53,0.513371,0.615529,0.038493,0.121608,2.0
95,0.513388,0.521564,0.0284487,0.100526,19.0
92,0.513525,0.526612,0.0413463,0.10588,19.0
87,0.51368,0.538846,0.0463244,0.101701,19.0
231,0.513862,0.465372,0.0275286,0.132933,18.0
70,0.514162,0.393606,0.0233679,0.0969614,9.0
174,0.514328,0.293718,0.0289173,0.0992139,14.0
50,0.514372,0.282561,0.017641,0.096166,3.0
272,0.514543,0.45038,0.0340656,0.105308,18.0
84,0.514593,0.543515,0.0379998,0.104667,19.0
91,0.514652,0.532814,0.0374414,0.104385,19.0
190,0.514653,0.417333,0.0419531,0.10736,30.0
127,0.514682,0.494046,0.0338121,0.110522,4.0
96,0.514775,0.517566,0.0261684,0.0963469,19.0
90,0.514889,0.538507,0.0350375,0.105667,19.0
82,0.514917,0.542924,0.0403403,0.108199,19.0
89,0.514941,0.538941,0.0308463,0.103318,19.0
91,0.515404,0.418092,0.033918,0.0997015,11.0
173,0.515469,0.290968,0.0332107,0.0926164,14.0
230,0.515561,0.464073,0.034775,0.131857,18.0
173,0.515656,0.382713,0.0292483,0.0855716,23.0
140,0.515688,0.482678,0.0383437,0.129253,20.0
189,0.516034,0.423577,0.0451388,0.119867,30.0
212,0.516597,0.354798,0.0389235,0.10509,33.0
275,0.516628,0.514648,0.0410448,0.125287,37.0
83,0.516949,0.543329,0.0375176,0.106999,19.0
126,0.517006,0.495762,0.0300693,0.109583,4.0
101,0.517158,0.386827,0.0277851,0.0877975,5.0
19,0.51738,0.270976,0.0214422,0.0936572,3.0
71,0.517434,0.21249,0.0192182,0.0722116,12.0
52,0.517491,0.61948,0.0400927,0.128092,2.0
219,0.517509,0.348468,0.023758,0.110362,25.0
332,0.517803,0.44402,0.041562,0.146381,26.0
172,0.517925,0.291198,0.0319825,0.0910366,14.0
49,0.518385,0.281826,0.0171741,0.0949402,3.0
274,0.518584,0.516365,0.0486345,0.125755,37.0
229,0.518951,0.461899,0.0401849,0.130837,18.0
165,0.519154,0.449019,0.0443448,0.117216,30.0
125,0.519419,0.496263,0.0296904,0.107495,4.0
160,0.519616,0.46448,0.0363399,0.11673,30.0
164,0.519777,0.45528,0.0418809,0.122901,30.0
69,0.52022,0.391241,0.0243455,0.0950304,9.0
323,0.52022,0.452942,0.0467192,0.140631,47.0
166,0.520229,0.448402,0.0473712,0.11834,30.0
163,0.520914,0.461159,0.0390053,0.124805,30.0
273,0.520923,0.517799,0.0525709,0.124678,37.0
188,0.521204,0.425098,0.0400694,0.12215,30.0
161,0.521525,0.463593,0.0353913,0.119831,30.0
171,0.521572,0.29149,0.0285136,0.0919299,14.0
48,0.521616,0.281879,0.0163962,0.0929631,3.0
162,0.522031,0.462451,0.0373228,0.123871,30.0
228,0.522306,0.463689,0.0397205,0.135527,18.0
167,0.522551,0.449617,0.0446761,0.120628,30.0
172,0.523018,0.378803,0.0283984,0.0823447,23.0
90,0.523185,0.418606,0.0342033,0.102387,11.0
70,0.523455,0.211999,0.0187928,0.0714102,12.0
51,0.52351,0.622376,0.0367022,0.124963,2.0
139,0.524301,0.486019,0.0276469,0.122623,20.0
100,0.524907,0.385546,0.0229006,0.0817255,5.0
20,0.525129,0.272354,0.018847,0.0943904,3.0
47,0.525181,0.280589,0.0166708,0.0942082,3.0
170,0.525627,0.291462,0.0237674,0.0946554,14.0
124,0.52568,0.495456,0.0282219,0.105232,4.0
218,0.525769,0.349514,0.0282675,0.110139,25.0
331,0.525846,0.44559,0.0441385,0.141117,26.0
168,0.526441,0.450704,0.0353874,0.120599,30.0
272,0.526496,0.522429,0.0514837,0.122615,37.0
211,0.526586,0.35762,0.0353294,0.102595,33.0
173,0.526831,0.43756,0.0496673,0.117702,30.0
174,0.526908,0.434641,0.0508378,0.114354,30.0
172,0.527148,0.44014,0.0446547,0.12089,30.0
227,0.527174,0.465855,0.0361636,0.139965,18.0
170,0.527217,0.452361,0.0311459,0.121182,30.0
68,0.527232,0.389297,0.0247898,0.0946997,9.0
122,0.527302,0.50214,0.0480677,0.110019,4.0
187,0.527557,0.42791,0.0362789,0.125656,30.0
322,0.527914,0.454864,0.047823,0.142143,47.0
50,0.528038,0.626126,0.0364692,0.121001,2.0
46,0.528039,0.280538,0.0174743,0.0949164,3.0
171,0.528232,0.445801,0.0403397,0.124661,30.0
169,0.528359,0.452687,0.0268119,0.118869,30.0
169,0.528441,0.292474,0.0234782,0.0951116,14.0
123,0.528677,0.495501,0.0331987,0.100135,4.0
138,0.529021,0.484861,0.0221312,0.125681,20.0
69,0.529366,0.212198,0.0195154,0.0718525,12.0
99,0.529419,0.387634,0.0230624,0.0810784,5.0
181,0.530069,0.42662,0.0435893,0.127096,30.0
182,0.53012,0.424974,0.0467702,0.123117,30.0
167,0.530192,0.289917,0.031514,0.0938401,14.0
175,0.530389,0.437349,0.0437252,0.119709,30.0
45,0.530424,0.27911,0.0190678,0.0955229,3.0
180,0.530632,0.429248,0.0384927,0.129662,30.0
171,0.531073,0.373546,0.0256205,0.0735077,23.0
183,0.531167,0.426679,0.044067,0.123839,30.0
89,0.532004,0.417579,0.0320722,0.103675,11.0
21,0.532239,0.273395,0.016535,0.0969442,3.0
166,0.532265,0.29095,0.0341871,0.0956424,14.0
179,0.532337,0.433481,0.036523,0.133427,30.0
226,0.53236,0.469224,0.0357454,0.139588,18.0
176,0.53257,0.437917,0.0351037,0.122387,30.0
44,0.532617,0.27916,0.0201949,0.0936092,3.0
185,0.532753,0.428887,0.0265283,0.124238,30.0
274,0.532863,0.445291,0.0306553,0.103489,18.0
186,0.532893,0.429222,0.0352342,0.125179,30.0
49,0.533097,0.630098,0.0370368,0.118052,2.0
217,0.533107,0.348567,0.0350582,0.10892,25.0
321,0.533248,0.45523,0.050083,0.141552,47.0
294,0.533493,0.483529,0.0340576,0.127322,26.0
67,0.53367,0.386166,0.0251462,0.0971251,9.0
178,0.533694,0.435625,0.0335595,0.12923,30.0
121,0.533746,0.501455,0.0469038,0.104827,4.0
293,0.533925,0.482819,0.0343927,0.130325,26.0
184,0.533944,0.428156,0.0313021,0.123775,30.0
177,0.533982,0.437444,0.0347182,0.123655,30.0
68,0.534303,0.210981,0.0189385,0.0726585,12.0
330,0.534665,0.447103,0.0422528,0.139683,26.0
43,0.534686,0.278682,0.0222171,0.0936422,3.0
295,0.534769,0.484071,0.0327363,0.126768,26.0
137,0.534791,0.486195,0.0212798,0.122911,20.0
271,0.534964,0.525703,0.0400281,0.116539,37.0
98,0.535621,0.388157,0.0193991,0.0797761,5.0
297,0.53588,0.482365,0.0353612,0.130834,26.0
296,0.536141,0.483145,0.0317973,0.128197,26.0
42,0.536204,0.279308,0.0251464,0.094766,3.0
225,0.536436,0.469203,0.0326706,0.138031,18.0
165,0.536824,0.290266,0.0319364,0.0945679,14.0
320,0.536961,0.456065,0.0474661,0.142316,47.0
210,0.537022,0.35815,0.0305714,0.0987024,33.0
298,0.537111,0.480918,0.0406493,0.135053,26.0
48,0.537492,0.636802,0.0398167,0.11913,2.0
41,0.53765,0.279283,0.0270311,0.0954071,3.0
164,0.537751,0.291242,0.032844,0.0942316,14.0
40,0.53823,0.278182,0.0268759,0.0958798,3.0
170,0.538553,0.375813,0.0262996,0.0759172,23.0
292,0.538679,0.480875,0.0277555,0.130836,26.0
270,0.538717,0.526056,0.038314,0.114676,37.0
136,0.538841,0.48642,0.0233841,0.120785,20.0
299,0.538915,0.479938,0.0454742,0.135761,26.0
39,0.538958,0.276392,0.0261722,0.0982252,3.0
311,0.539033,0.473531,0.0347559,0.10385,47.0
22,0.53968,0.274289,0.01696,0.0957223,3.0
88,0.539717,0.417281,0.0286862,0.104105,11.0
224,0.539778,0.467722,0.039998,0.136392,18.0
319,0.540108,0.457367,0.0444518,0.140963,47.0
275,0.540151,0.443707,0.0278028,0.103397,18.0
67,0.540175,0.210421,0.0187616,0.0717833,12.0
38,0.540272,0.27543,0.0239003,0.0976156,3.0
216,0.540553,0.347318,0.0361515,0.108441,25.0
66,0.540642,0.384036,0.0243246,0.0966808,9.0
97,0.540725,0.387875,0.0194756,0.0824256,5.0
291,0.54074,0.48066,0.0282852,0.133114,26.0
120,0.54084,0.504683,0.0448063,0.105146,4.0
312,0.540854,0.473904,0.0353605,0.105772,47.0
135,0.541218,0.487602,0.0290283,0.119463,20.0
314,0.541264,0.470779,0.0328162,0.117762,47.0
269,0.541523,0.527727,0.0382464,0.116958,37.0
163,0.541545,0.292688,0.0294923,0.0927794,14.0
318,0.541808,0.459702,0.0411199,0.137754,47.0
315,0.541809,0.469233,0.0333699,0.120285,47.0
313,0.541963,0.472835,0.0353021,0.1146,47.0
316,0.542312,0.467664,0.034592,0.123833,47.0
37,0.542321,0.274909,0.0204124,0.0971767,3.0
371,0.542581,0.468817,0.0331293,0.156555,18.0
223,0.542926,0.466425,0.0454943,0.132999,18.0
300,0.54293,0.478336,0.0442505,0.133493,26.0
317,0.543005,0.464335,0.0378576,0.131808,47.0
268,0.543569,0.528079,0.0401886,0.115998,37.0
290,0.543704,0.482737,0.0284292,0.13149,26.0
47,0.543881,0.643822,0.0438073,0.124057,2.0
329,0.54397,0.446144,0.0404703,0.140082,26.0
36,0.544162,0.275497,0.0173934,0.0962285,3.0
134,0.544698,0.488764,0.0343062,0.117294,20.0
96,0.544744,0.388374,0.0218926,0.0861418,5.0
162,0.545283,0.29453,0.0263329,0.0899416,14.0
267,0.545292,0.530035,0.0413218,0.118056,37.0
370,0.54547,0.473791,0.0323805,0.153846,18.0
66,0.545605,0.208701,0.0183502,0.0708633,12.0
301,0.545863,0.477636,0.0409022,0.130411,26.0
289,0.54594,0.486432,0.0241401,0.12566,30.0
35,0.545947,0.275007,0.0151416,0.094544,3.0
169,0.546278,0.37887,0.0261791,0.0828004,23.0
87,0.546293,0.416368,0.0271099,0.10368,11.0
23,0.546509,0.275505,0.0173204,0.096976,3.0
302,0.546663,0.477097,0.0411376,0.131545,26.0
276,0.546919,0.444175,0.0262611,0.103911,18.0
209,0.546992,0.356999,0.0294568,0.0930998,33.0
119,0.54701,0.505872,0.0454604,0.103797,4.0
95,0.547292,0.38742,0.0290513,0.0862907,5.0
65,0.547327,0.381286,0.0235038,0.0949384,9.0
222,0.547463,0.467371,0.0484845,0.133561,18.0
215,0.547482,0.352121,0.0352383,0.111579,25.0
305,0.547585,0.475577,0.0431496,0.137985,26.0
161,0.547601,0.295692,0.0249631,0.0902646,14.0
34,0.548048,0.275085,0.0150918,0.0934797,3.0
303,0.548315,0.477566,0.0374136,0.131694,26.0
304,0.548387,0.477627,0.0375784,0.132291,26.0
94,0.54855,0.38824,0.0368605,0.0865369,5.0
266,0.548652,0.530142,0.0440699,0.117413,37.0
160,0.548816,0.295465,0.0259869,0.0914536,14.0
369,0.549381,0.475515,0.0332442,0.150934,18.0
33,0.550213,0.275604,0.016227,0.0953291,3.0
133,0.55024,0.489687,0.0391363,0.11628,20.0
158,0.550839,0.293529,0.0358454,0.0945831,14.0
118,0.550999,0.507326,0.0498703,0.104697,4.0
157,0.551087,0.291451,0.0380397,0.0942421,14.0
65,0.551106,0.206703,0.0182893,0.0712575,12.0
306,0.551207,0.471175,0.0415,0.143655,26.0
159,0.551272,0.294584,0.0262666,0.0933371,14.0
261,0.551399,0.517314,0.0481191,0.127915,37.0
46,0.551425,0.647762,0.0425076,0.123097,2.0
24,0.551699,0.274829,0.0193856,0.0987798,3.0
32,0.552205,0.274836,0.0174027,0.0959667,3.0
156,0.552409,0.290849,0.0331651,0.0936606,14.0
86,0.552606,0.415076,0.0241005,0.105981,11.0
221,0.552767,0.471053,0.0444716,0.138098,18.0
368,0.553215,0.469691,0.0351634,0.154732,18.0
328,0.553422,0.44415,0.0377223,0.140852,26.0
64,0.553449,0.380619,0.0241231,0.0955983,9.0
288,0.553637,0.485319,0.0322913,0.126601,26.0
260,0.553894,0.514799,0.0445467,0.129697,37.0
93,0.55396,0.390158,0.0363491,0.088769,5.0
155,0.554214,0.290805,0.0291649,0.0931503,14.0
45,0.554364,0.649101,0.0441228,0.120627,2.0
262,0.554435,0.519384,0.0446718,0.122473,37.0
31,0.554514,0.275212,0.020035,0.0973166,3.0
265,0.554982,0.529005,0.0392811,0.114121,37.0
168,0.555017,0.38142,0.0270729,0.0894386,23.0
25,0.55516,0.275116,0.0220648,0.0985139,3.0
277,0.55553,0.441268,0.0229147,0.0961014,18.0
259,0.555573,0.514594,0.039524,0.132043,37.0
117,0.555702,0.508418,0.0458679,0.108612,4.0
214,0.555769,0.35436,0.0309689,0.113953,25.0
208,0.555922,0.35625,0.0347558,0.0933671,33.0
30,0.556122,0.275909,0.0230999,0.0978816,3.0
287,0.556139,0.483114,0.0356959,0.126377,26.0
132,0.556657,0.489694,0.040674,0.117447,20.0
64,0.556722,0.205056,0.0178698,0.0711051,12.0
154,0.556729,0.290799,0.0246507,0.0930074,14.0
307,0.55674,0.467241,0.0372892,0.14178,26.0
26,0.556751,0.276324,0.0253597,0.100333,3.0
258,0.557339,0.512672,0.0376107,0.131087,37.0
263,0.55741,0.522866,0.0394227,0.118403,37.0
29,0.557428,0.277354,0.0252599,0.0977029,3.0
27,0.557452,0.27741,0.0266114,0.0996986,3.0
28,0.557803,0.277607,0.0261477,0.0979073,3.0
264,0.558243,0.526814,0.0375801,0.116388,37.0
85,0.558595,0.413076,0.0210647,0.106381,11.0
